#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0000001	2019-10-23	2019.809555	2019.634105	2020.045639
NODE_0000260	2020-01-29	2020.077947	2020.027203	2020.115683
EPI_ISL_414430	2020-03-05	2020.176230	2020.176230	2020.176230
NODE_0000000	2020-01-31	2020.082715	2020.077182	2020.128707
NODE_0000013	2020-02-25	2020.152719	2020.132513	2020.160305
EPI_ISL_454755	2020-03-03	2020.170765	2020.170765	2020.170765
EPI_ISL_523308	2020-05-07	2020.348361	2020.348361	2020.348361
EPI_ISL_422644	2020-03-13	2020.198087	2020.198087	2020.198087
NODE_0000016	2020-03-06	2020.178962	2020.169238	2020.178962
EPI_ISL_414558	2020-03-06	2020.178962	2020.178962	2020.178962
EPI_ISL_523547	2020-05-07	2020.348361	2020.348361	2020.348361
NODE_0000019	2020-02-18	2020.133474	2020.126318	2020.141908
EPI_ISL_415495	2020-03-10	2020.189891	2020.189891	2020.189891
EPI_ISL_2983705	2020-03-18	2020.211749	2020.211749	2020.211749
NODE_0000034	2020-02-27	2020.156367	2020.144732	2020.156367
EPI_ISL_547473	2020-03-23	2020.225410	2020.225410	2020.225410
NODE_0000035	2020-03-01	2020.166254	2020.159653	2020.166254
EPI_ISL_461003	2020-03-09	2020.187158	2020.187158	2020.187158
EPI_ISL_461018	2020-03-27	2020.236339	2020.236339	2020.236339
NODE_0000008	2020-03-03	2020.170765	2020.167153	2020.170765
EPI_ISL_636541	2020-03-23	2020.225410	2020.225410	2020.225410
EPI_ISL_414426	2020-03-03	2020.170765	2020.170765	2020.170765
NODE_0000009	2020-02-25	2020.150917	2020.133447	2020.165507
NODE_0000011	2020-03-02	2020.169100	2020.154884	2020.175916
NODE_0000028	2020-03-10	2020.189891	2020.175492	2020.189891
EPI_ISL_461001	2020-03-10	2020.189891	2020.189891	2020.189891
EPI_ISL_461010	2020-04-25	2020.315574	2020.315574	2020.315574
NODE_0000020	2020-03-09	2020.187043	2020.165367	2020.222284
EPI_ISL_804415	2020-04-07	2020.266393	2020.266393	2020.266393
NODE_0000021	2020-03-23	2020.224360	2020.197806	2020.233607
EPI_ISL_454773	2020-03-26	2020.233607	2020.233607	2020.233607
NODE_0000022	2020-04-04	2020.258197	2020.226135	2020.258197
EPI_ISL_454781	2020-04-04	2020.258197	2020.258197	2020.258197
EPI_ISL_547537	2020-04-04	2020.258197	2020.258197	2020.258197
NODE_0000017	2020-03-01	2020.164525	2020.151482	2020.171010
NODE_0000018	2020-03-02	2020.167694	2020.158094	2020.184426
EPI_ISL_461002	2020-03-08	2020.184426	2020.184426	2020.184426
NODE_0000032	2020-03-07	2020.181338	2020.175759	2020.219945
EPI_ISL_422639	2020-03-21	2020.219945	2020.219945	2020.219945
EPI_ISL_636544	2020-04-15	2020.288251	2020.288251	2020.288251
NODE_0000023	2020-03-02	2020.167607	2020.159407	2020.171974
NODE_0000025	2020-03-07	2020.180930	2020.175253	2020.186559
EPI_ISL_415531	2020-03-09	2020.187158	2020.187158	2020.187158
EPI_ISL_547502	2020-03-10	2020.189891	2020.189891	2020.189891
NODE_0000026	2020-03-02	2020.169391	2020.163509	2020.219945
EPI_ISL_422701	2020-03-21	2020.219945	2020.219945	2020.219945
EPI_ISL_2709003	2020-04-13	2020.282787	2020.282787	2020.282787
NODE_0000181	2020-02-17	2020.129812	2020.095599	2020.155357
EPI_ISL_454760	2020-03-14	2020.200820	2020.200820	2020.200820
NODE_0000183	2020-03-02	2020.167895	2020.153813	2020.176730
NODE_0000186	2020-03-07	2020.180551	2020.167076	2020.201288
EPI_ISL_460836	2020-04-09	2020.271858	2020.271858	2020.271858
NODE_0000187	2020-03-16	2020.206284	2020.190020	2020.206284
EPI_ISL_454764	2020-03-16	2020.206284	2020.206284	2020.206284
EPI_ISL_547529	2020-03-16	2020.206284	2020.206284	2020.206284
NODE_0000031	2020-03-04	2020.174677	2020.165573	2020.178962
EPI_ISL_547524	2020-03-06	2020.178962	2020.178962	2020.178962
NODE_0000033	2020-03-06	2020.178962	2020.170499	2020.184426
EPI_ISL_414555	2020-03-08	2020.184426	2020.184426	2020.184426
EPI_ISL_415461	2020-03-10	2020.189891	2020.189891	2020.189891
NODE_0000188	2020-03-04	2020.173596	2020.166474	2020.176844
EPI_ISL_455169	2020-04-08	2020.269126	2020.269126	2020.269126
EPI_ISL_415503	2020-03-11	2020.192623	2020.192623	2020.192623
EPI_ISL_547469	2020-03-13	2020.198087	2020.198087	2020.198087
EPI_ISL_1035593	2020-03-20	2020.217213	2020.217213	2020.217213
EPI_ISL_461158	2020-03-25	2020.230874	2020.230874	2020.230874
NODE_0000036	2020-03-04	2020.174131	2020.166295	2020.184726
NODE_0000037	2020-03-09	2020.187758	2020.170215	2020.189891
EPI_ISL_455120	2020-04-03	2020.255464	2020.255464	2020.255464
EPI_ISL_461108	2020-03-10	2020.189891	2020.189891	2020.189891
NODE_0000039	2020-03-08	2020.184647	2020.169738	2020.194299
NODE_0000040	2020-03-13	2020.197443	2020.181566	2020.198087
EPI_ISL_636539	2020-03-13	2020.198087	2020.198087	2020.198087
EPI_ISL_547470	2020-03-13	2020.198087	2020.198087	2020.198087
NODE_0000041	2020-03-09	2020.188135	2020.182166	2020.206129
NODE_0000042	2020-03-14	2020.200878	2020.186665	2020.250000
EPI_ISL_455119	2020-04-01	2020.250000	2020.250000	2020.250000
EPI_ISL_2708993	2020-04-02	2020.252732	2020.252732	2020.252732
NODE_0000043	2020-03-14	2020.200572	2020.182466	2020.213694
NODE_0000044	2020-03-19	2020.213900	2020.182925	2020.217213
EPI_ISL_523604	2020-03-27	2020.236339	2020.236339	2020.236339
EPI_ISL_422648	2020-03-20	2020.217213	2020.217213	2020.217213
NODE_0000045	2020-03-19	2020.214308	2020.184734	2020.241803
EPI_ISL_455255	2020-03-30	2020.244536	2020.244536	2020.244536
EPI_ISL_804386	2020-03-29	2020.241803	2020.241803	2020.241803
NODE_0000202	2020-02-22	2020.143793	2020.130124	2020.147541
EPI_ISL_422580	2020-03-30	2020.244536	2020.244536	2020.244536
NODE_0000047	2020-03-04	2020.173605	2020.147057	2020.204356
EPI_ISL_422685	2020-03-19	2020.214481	2020.214481	2020.214481
EPI_ISL_422653	2020-03-18	2020.211749	2020.211749	2020.211749
NODE_0000206	2020-03-03	2020.170850	2020.158747	2020.184426
EPI_ISL_415478	2020-03-08	2020.184426	2020.184426	2020.184426
EPI_ISL_804456	2020-04-01	2020.250000	2020.250000	2020.250000
NODE_0000208	2020-03-08	2020.183434	2020.172431	2020.198412
EPI_ISL_422667	2020-03-16	2020.206284	2020.206284	2020.206284
EPI_ISL_804416	2020-03-22	2020.222678	2020.222678	2020.222678
NODE_0000209	2020-02-25	2020.151166	2020.147178	2020.151174
EPI_ISL_3023656	2020-03-20	2020.217213	2020.217213	2020.217213
EPI_ISL_461129	2020-04-03	2020.255464	2020.255464	2020.255464
EPI_ISL_415486	2020-03-13	2020.198087	2020.198087	2020.198087
EPI_ISL_422839	2020-03-10	2020.189891	2020.189891	2020.189891
EPI_ISL_414451	2020-03-06	2020.178962	2020.178962	2020.178962
EPI_ISL_422725	2020-03-23	2020.225410	2020.225410	2020.225410
EPI_ISL_422776	2020-03-28	2020.239071	2020.239071	2020.239071
NODE_0000213	2020-03-06	2020.177912	2020.163189	2020.192623
EPI_ISL_422949	2020-03-27	2020.236339	2020.236339	2020.236339
EPI_ISL_636553	2020-03-11	2020.192623	2020.192623	2020.192623
NODE_0000246	2020-02-28	2020.158808	2020.148812	2020.168033
EPI_ISL_422865	2020-03-02	2020.168033	2020.168033	2020.168033
EPI_ISL_1035606	2020-03-02	2020.168033	2020.168033	2020.168033
NODE_0000217	2020-03-04	2020.174693	2020.154100	2020.210695
EPI_ISL_422750	2020-03-25	2020.230874	2020.230874	2020.230874
NODE_0000054	2020-03-10	2020.190016	2020.165039	2020.217213
EPI_ISL_422772	2020-03-27	2020.236339	2020.236339	2020.236339
EPI_ISL_804385	2020-03-20	2020.217213	2020.217213	2020.217213
NODE_0000229	2020-03-05	2020.175608	2020.164736	2020.178962
EPI_ISL_414468	2020-03-06	2020.178962	2020.178962	2020.178962
EPI_ISL_422726	2020-03-23	2020.225410	2020.225410	2020.225410
EPI_ISL_461315	2020-05-04	2020.340164	2020.340164	2020.340164
NODE_0000247	2020-03-05	2020.177147	2020.156715	2020.209016
EPI_ISL_455297	2020-04-07	2020.266393	2020.266393	2020.266393
EPI_ISL_422606	2020-04-01	2020.250000	2020.250000	2020.250000
EPI_ISL_547492	2020-03-17	2020.209016	2020.209016	2020.209016
NODE_0000233	2020-03-04	2020.174169	2020.155861	2020.184426
EPI_ISL_422808	2020-03-08	2020.184426	2020.184426	2020.184426
NODE_0000234	2020-03-12	2020.195355	2020.177262	2020.195355
EPI_ISL_415527	2020-03-12	2020.195355	2020.195355	2020.195355
EPI_ISL_422905	2020-03-13	2020.198087	2020.198087	2020.198087
EPI_ISL_1035250	2020-04-03	2020.255464	2020.255464	2020.255464
NODE_0000249	2020-03-01	2020.164780	2020.155453	2020.164780
EPI_ISL_414532	2020-03-05	2020.176230	2020.176230	2020.176230
EPI_ISL_636528	2020-03-12	2020.195355	2020.195355	2020.195355
EPI_ISL_422820	2020-03-09	2020.187158	2020.187158	2020.187158
NODE_0000256	2020-03-08	2020.184426	2020.171685	2020.184426
EPI_ISL_455114	2020-03-31	2020.247268	2020.247268	2020.247268
EPI_ISL_547457	2020-03-08	2020.184426	2020.184426	2020.184426
NODE_0000250	2020-03-04	2020.173582	2020.167903	2020.178449
EPI_ISL_415492	2020-03-10	2020.189891	2020.189891	2020.189891
NODE_0000062	2020-03-07	2020.181694	2020.171347	2020.181694
EPI_ISL_422804	2020-03-07	2020.181694	2020.181694	2020.181694
EPI_ISL_415512	2020-03-09	2020.187158	2020.187158	2020.187158
NODE_0000065	2020-03-02	2020.168959	2020.162188	2020.169473
NODE_0000067	2020-03-03	2020.171836	2020.166707	2020.209016
EPI_ISL_422910	2020-03-17	2020.209016	2020.209016	2020.209016
EPI_ISL_422607	2020-04-01	2020.250000	2020.250000	2020.250000
NODE_0000068	2020-03-04	2020.173497	2020.166333	2020.173497
EPI_ISL_2708983	2020-03-24	2020.228142	2020.228142	2020.228142
EPI_ISL_414531	2020-03-04	2020.173497	2020.173497	2020.173497
NODE_0000069	2020-02-24	2020.149981	2020.131741	2020.161089
NODE_0000071	2020-02-29	2020.162960	2020.154785	2020.169469
NODE_0000072	2020-02-29	2020.162840	2020.140277	2020.178962
EPI_ISL_414534	2020-03-06	2020.178962	2020.178962	2020.178962
EPI_ISL_415491	2020-03-07	2020.181694	2020.181694	2020.181694
NODE_0000073	2020-02-29	2020.162608	2020.147974	2020.173497
EPI_ISL_636552	2020-03-04	2020.173497	2020.173497	2020.173497
EPI_ISL_3023658	2020-03-23	2020.225410	2020.225410	2020.225410
NODE_0000074	2020-03-02	2020.166986	2020.155007	2020.176261
NODE_0000075	2020-03-05	2020.175008	2020.166993	2020.184615
NODE_0000076	2020-03-10	2020.189132	2020.172984	2020.189891
EPI_ISL_422833	2020-03-10	2020.189891	2020.189891	2020.189891
EPI_ISL_415470	2020-03-10	2020.189891	2020.189891	2020.189891
NODE_0000077	2020-03-07	2020.180683	2020.169386	2020.236339
EPI_ISL_422765	2020-03-27	2020.236339	2020.236339	2020.236339
EPI_ISL_804453	2020-04-17	2020.293716	2020.293716	2020.293716
NODE_0000079	2020-03-04	2020.174351	2020.164998	2020.183843
NODE_0000080	2020-03-08	2020.185730	2020.153765	2020.187158
EPI_ISL_422809	2020-03-09	2020.187158	2020.187158	2020.187158
EPI_ISL_804394	2020-03-26	2020.233607	2020.233607	2020.233607
NODE_0000081	2020-03-05	2020.177211	2020.166992	2020.189882
NODE_0000082	2020-03-12	2020.194294	2020.175729	2020.195355
EPI_ISL_422845	2020-03-12	2020.195355	2020.195355	2020.195355
EPI_ISL_415484	2020-03-13	2020.198087	2020.198087	2020.198087
NODE_0000084	2020-03-12	2020.194997	2020.161005	2020.205497
NODE_0000085	2020-03-17	2020.209016	2020.188394	2020.209016
EPI_ISL_422673	2020-03-17	2020.209016	2020.209016	2020.209016
EPI_ISL_3023653	2020-03-18	2020.211749	2020.211749	2020.211749
NODE_0000086	2020-03-18	2020.212207	2020.182843	2020.228142
EPI_ISL_422734	2020-03-25	2020.230874	2020.230874	2020.230874
EPI_ISL_422736	2020-03-24	2020.228142	2020.228142	2020.228142
NODE_0000087	2020-02-15	2020.123162	2020.087394	2020.136596
NODE_0000088	2020-02-19	2020.136595	2020.117376	2020.148695
NODE_0000090	2020-02-26	2020.154155	2020.143358	2020.159930
NODE_0000092	2020-03-05	2020.176272	2020.153938	2020.230874
EPI_ISL_804382	2020-03-25	2020.230874	2020.230874	2020.230874
EPI_ISL_523197	2020-04-28	2020.323770	2020.323770	2020.323770
NODE_0000093	2020-03-02	2020.168033	2020.156393	2020.168033
EPI_ISL_413580	2020-03-02	2020.168033	2020.168033	2020.168033
NODE_0000005	2020-03-07	2020.180773	2020.169429	2020.248495
EPI_ISL_523694	2020-05-22	2020.389344	2020.389344	2020.389344
EPI_ISL_523693	2020-04-17	2020.293716	2020.293716	2020.293716
EPI_ISL_523734	2020-06-25	2020.482240	2020.482240	2020.482240
NODE_0000095	2020-02-25	2020.151348	2020.130954	2020.153738
EPI_ISL_804380	2020-04-01	2020.250000	2020.250000	2020.250000
NODE_0000007	2020-02-27	2020.157802	2020.150834	2020.162416
NODE_0000010	2020-03-04	2020.173497	2020.166604	2020.173497
EPI_ISL_547515	2020-03-23	2020.225410	2020.225410	2020.225410
EPI_ISL_414462	2020-03-04	2020.173497	2020.173497	2020.173497
EPI_ISL_414467	2020-03-05	2020.176230	2020.176230	2020.176230
NODE_0000098	2020-03-01	2020.165301	2020.156909	2020.165301
EPI_ISL_413582	2020-03-01	2020.165301	2020.165301	2020.165301
NODE_0000103	2020-03-03	2020.170765	2020.164470	2020.170765
EPI_ISL_2860476	2020-03-14	2020.200820	2020.200820	2020.200820
EPI_ISL_414563	2020-03-03	2020.170765	2020.170765	2020.170765
NODE_0000104	2020-02-19	2020.134632	2020.108093	2020.139120
NODE_0000178	2020-03-04	2020.174273	2020.154929	2020.227248
EPI_ISL_804384	2020-04-09	2020.271858	2020.271858	2020.271858
NODE_0000106	2020-03-09	2020.188051	2020.165582	2020.232508
EPI_ISL_422768	2020-03-27	2020.236339	2020.236339	2020.236339
EPI_ISL_422774	2020-03-27	2020.236339	2020.236339	2020.236339
NODE_0000038	2020-02-23	2020.146384	2020.143679	2020.146384
EPI_ISL_415504	2020-03-09	2020.187158	2020.187158	2020.187158
EPI_ISL_461257	2020-03-24	2020.228142	2020.228142	2020.228142
EPI_ISL_461150	2020-03-22	2020.222678	2020.222678	2020.222678
EPI_ISL_461151	2020-03-23	2020.225410	2020.225410	2020.225410
EPI_ISL_422767	2020-03-27	2020.236339	2020.236339	2020.236339
EPI_ISL_422827	2020-03-09	2020.187158	2020.187158	2020.187158
EPI_ISL_414452	2020-03-06	2020.178962	2020.178962	2020.178962
EPI_ISL_636503	2020-04-08	2020.269126	2020.269126	2020.269126
NODE_0000064	2020-03-04	2020.173513	2020.158654	2020.191077
EPI_ISL_422677	2020-03-11	2020.192623	2020.192623	2020.192623
EPI_ISL_636500	2020-03-23	2020.225410	2020.225410	2020.225410
NODE_0000078	2020-03-05	2020.176096	2020.168043	2020.217213
EPI_ISL_636496	2020-03-20	2020.217213	2020.217213	2020.217213
EPI_ISL_636497	2020-03-20	2020.217213	2020.217213	2020.217213
EPI_ISL_636501	2020-03-23	2020.225410	2020.225410	2020.225410
NODE_0000066	2020-03-01	2020.165652	2020.154974	2020.171213
EPI_ISL_422581	2020-03-30	2020.244536	2020.244536	2020.244536
EPI_ISL_547525	2020-03-05	2020.176230	2020.176230	2020.176230
NODE_0000070	2020-03-09	2020.187158	2020.174679	2020.187158
EPI_ISL_422904	2020-03-09	2020.187158	2020.187158	2020.187158
EPI_ISL_547514	2020-03-09	2020.187158	2020.187158	2020.187158
NODE_0000112	2020-03-04	2020.174288	2020.163914	2020.176230
EPI_ISL_422596	2020-03-31	2020.247268	2020.247268	2020.247268
EPI_ISL_454756	2020-03-05	2020.176230	2020.176230	2020.176230
NODE_0000083	2020-02-26	2020.155199	2020.151529	2020.157634
EPI_ISL_415510	2020-03-09	2020.187158	2020.187158	2020.187158
EPI_ISL_461064	2020-03-24	2020.228142	2020.228142	2020.228142
NODE_0000114	2020-02-26	2020.155384	2020.145447	2020.165056
NODE_0000115	2020-03-03	2020.171451	2020.162475	2020.214481
EPI_ISL_422690	2020-03-21	2020.219945	2020.219945	2020.219945
EPI_ISL_422679	2020-03-19	2020.214481	2020.214481	2020.214481
NODE_0000116	2020-03-02	2020.168033	2020.158945	2020.168033
EPI_ISL_414432	2020-03-02	2020.168033	2020.168033	2020.168033
EPI_ISL_413573	2020-03-02	2020.168033	2020.168033	2020.168033
NODE_0000089	2020-03-02	2020.168659	2020.164229	2020.168659
EPI_ISL_454788	2020-03-16	2020.206284	2020.206284	2020.206284
EPI_ISL_422878	2020-03-11	2020.192623	2020.192623	2020.192623
EPI_ISL_422891	2020-03-19	2020.214481	2020.214481	2020.214481
EPI_ISL_422886	2020-03-24	2020.228142	2020.228142	2020.228142
NODE_0000091	2020-03-06	2020.179893	2020.176192	2020.179893
EPI_ISL_454791	2020-03-25	2020.230874	2020.230874	2020.230874
NODE_0000119	2020-03-08	2020.183712	2020.179064	2020.184426
EPI_ISL_422660	2020-03-10	2020.189891	2020.189891	2020.189891
EPI_ISL_414541	2020-03-08	2020.184426	2020.184426	2020.184426
NODE_0000120	2020-03-04	2020.174201	2020.165423	2020.189045
EPI_ISL_636498	2020-03-21	2020.219945	2020.219945	2020.219945
NODE_0000121	2020-03-09	2020.187970	2020.170997	2020.192623
EPI_ISL_422874	2020-03-11	2020.192623	2020.192623	2020.192623
EPI_ISL_454761	2020-03-14	2020.200820	2020.200820	2020.200820
NODE_0000099	2020-03-12	2020.194886	2020.172437	2020.241958
EPI_ISL_455141	2020-04-03	2020.255464	2020.255464	2020.255464
NODE_0000100	2020-05-14	2020.367225	2020.302386	2020.400859
EPI_ISL_523337	2020-06-04	2020.424863	2020.424863	2020.424863
NODE_0000101	2020-06-09	2020.438525	2020.381994	2020.438525
EPI_ISL_523334	2020-06-20	2020.468579	2020.468579	2020.468579
EPI_ISL_523384	2020-06-09	2020.438525	2020.438525	2020.438525
NODE_0000125	2020-02-25	2020.150423	2020.143898	2020.151470
NODE_0000126	2020-02-26	2020.154518	2020.142989	2020.162099
