#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0000133	2020-09-17	2020.712463	2020.696539	2020.759071
EPI_ISL_619446	2020-10-05	2020.760929	2020.760929	2020.760929
NODE_0000155	2020-09-21	2020.722629	2020.703084	2020.761377
NODE_0000156	2020-09-25	2020.732730	2020.709533	2020.766393
EPI_ISL_641501	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0000157	2020-10-16	2020.790984	2020.733204	2020.790984
EPI_ISL_683270	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_683248	2020-10-21	2020.804645	2020.804645	2020.804645
NODE_0000158	2020-09-21	2020.722660	2020.699243	2020.791216
NODE_0000160	2020-09-21	2020.722503	2020.704760	2020.817874
NODE_0000161	2020-10-25	2020.816636	2020.647909	2020.833638
EPI_ISL_683084	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_683119	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000162	2020-10-25	2020.816138	2020.695362	2020.825307
EPI_ISL_683118	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000214	2020-11-02	2020.837432	2020.817311	2020.837432
EPI_ISL_670706	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_683069	2020-11-02	2020.837432	2020.837432	2020.837432
NODE_0000164	2020-09-25	2020.733628	2020.703494	2020.794425
NODE_0000165	2020-10-19	2020.800333	2020.694304	2020.804966
NODE_0000166	2020-10-25	2020.816885	2020.654877	2020.840174
EPI_ISL_683028	2020-11-05	2020.845628	2020.845628	2020.845628
EPI_ISL_683026	2020-11-05	2020.845628	2020.845628	2020.845628
NODE_0000167	2020-10-23	2020.810372	2020.706620	2020.816144
EPI_ISL_683087	2020-10-30	2020.829235	2020.829235	2020.829235
NODE_0000169	2020-10-26	2020.818306	2020.792349	2020.818306
EPI_ISL_617067	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_617907	2020-10-26	2020.818306	2020.818306	2020.818306
NODE_0000170	2020-10-14	2020.785127	2020.699499	2020.802422
NODE_0000172	2020-10-21	2020.804170	2020.666364	2020.804645
EPI_ISL_683241	2020-10-21	2020.804645	2020.804645	2020.804645
NODE_0000239	2020-11-12	2020.863508	2020.837902	2020.875683
EPI_ISL_682428	2020-11-16	2020.875683	2020.875683	2020.875683
EPI_ISL_682784	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000174	2020-10-19	2020.798142	2020.667257	2020.810808
NODE_0000176	2020-10-23	2020.808768	2020.668619	2020.816238
NODE_0000177	2020-10-29	2020.826503	2020.810091	2020.826503
EPI_ISL_683088	2020-10-30	2020.829235	2020.829235	2020.829235
EPI_ISL_641397	2020-10-29	2020.826503	2020.826503	2020.826503
NODE_0000179	2020-10-26	2020.818306	2020.805104	2020.818306
EPI_ISL_683085	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_617066	2020-10-26	2020.818306	2020.818306	2020.818306
NODE_0000182	2020-10-25	2020.816681	2020.797861	2020.835102
NODE_0000183	2020-11-03	2020.840164	2020.821517	2020.840164
EPI_ISL_683049	2020-11-03	2020.840164	2020.840164	2020.840164
EPI_ISL_683052	2020-11-03	2020.840164	2020.840164	2020.840164
NODE_0000184	2020-11-02	2020.837432	2020.819767	2020.837432
EPI_ISL_683117	2020-11-09	2020.856557	2020.856557	2020.856557
EPI_ISL_683064	2020-11-02	2020.837432	2020.837432	2020.837432
NODE_0000185	2020-07-28	2020.571803	2020.514544	2020.607480
NODE_0000186	2020-08-01	2020.582991	2020.543130	2020.613119
NODE_0000187	2020-08-13	2020.616120	2020.587284	2020.616120
EPI_ISL_641512	2020-08-13	2020.616120	2020.616120	2020.616120
EPI_ISL_641506	2020-08-13	2020.616120	2020.616120	2020.616120
NODE_0000189	2020-08-12	2020.613657	2020.583277	2020.616120
EPI_ISL_641508	2020-08-13	2020.616120	2020.616120	2020.616120
NODE_0000192	2020-08-24	2020.646175	2020.608116	2020.646175
EPI_ISL_3050762	2020-08-24	2020.646175	2020.646175	2020.646175
NODE_0000195	2020-09-11	2020.694296	2020.646763	2020.725392
NODE_0000196	2020-09-23	2020.726961	2020.701670	2020.728142
EPI_ISL_641465	2020-09-24	2020.730874	2020.730874	2020.730874
EPI_ISL_641462	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000197	2020-10-20	2020.801006	2020.705457	2020.816271
NODE_0000198	2020-11-09	2020.856557	2020.818498	2020.856557
EPI_ISL_1880299	2020-11-09	2020.856557	2020.856557	2020.856557
EPI_ISL_668816	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000199	2020-10-26	2020.818306	2020.739918	2020.818306
EPI_ISL_668761	2020-11-16	2020.875683	2020.875683	2020.875683
EPI_ISL_682999	2020-10-26	2020.818306	2020.818306	2020.818306
NODE_0000240	2020-09-08	2020.685979	2020.656172	2020.686041
EPI_ISL_669776	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_620345	2020-10-12	2020.780055	2020.780055	2020.780055
EPI_ISL_669788	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_668730	2020-11-16	2020.875683	2020.875683	2020.875683
EPI_ISL_641451	2020-09-22	2020.725410	2020.725410	2020.725410
EPI_ISL_641455	2020-09-22	2020.725410	2020.725410	2020.725410
EPI_ISL_641488	2020-09-14	2020.703552	2020.703552	2020.703552
NODE_0000256	2020-09-22	2020.725410	2020.702235	2020.725410
EPI_ISL_641458	2020-09-22	2020.725410	2020.725410	2020.725410
EPI_ISL_641459	2020-09-22	2020.725410	2020.725410	2020.725410
NODE_0000302	2020-11-05	2020.846049	2020.798409	2020.856557
EPI_ISL_668748	2020-11-09	2020.856557	2020.856557	2020.856557
EPI_ISL_714414	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000270	2020-09-11	2020.696462	2020.669941	2020.703552
EPI_ISL_641485	2020-09-14	2020.703552	2020.703552	2020.703552
EPI_ISL_615667	2020-09-14	2020.703552	2020.703552	2020.703552
EPI_ISL_621000	2020-09-28	2020.741803	2020.741803	2020.741803
NODE_0000277	2020-09-11	2020.694251	2020.670758	2020.711317
EPI_ISL_641463	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000278	2020-09-15	2020.707143	2020.682519	2020.717228
EPI_ISL_622175	2020-09-21	2020.722678	2020.722678	2020.722678
EPI_ISL_641466	2020-09-24	2020.730874	2020.730874	2020.730874
NODE_0000339	2020-09-11	2020.696396	2020.671298	2020.703552
EPI_ISL_620175	2020-10-05	2020.760929	2020.760929	2020.760929
EPI_ISL_620182	2020-10-05	2020.760929	2020.760929	2020.760929
EPI_ISL_621596	2020-09-21	2020.722678	2020.722678	2020.722678
EPI_ISL_622057	2020-09-14	2020.703552	2020.703552	2020.703552
EPI_ISL_641433	2020-09-28	2020.741803	2020.741803	2020.741803
NODE_0000348	2020-09-22	2020.725410	2020.710338	2020.725410
EPI_ISL_641452	2020-09-22	2020.725410	2020.725410	2020.725410
EPI_ISL_641454	2020-09-22	2020.725410	2020.725410	2020.725410
NODE_0000209	2020-09-11	2020.696423	2020.693786	2020.739029
EPI_ISL_620874	2020-09-28	2020.741803	2020.741803	2020.741803
NODE_0000210	2020-09-19	2020.716127	2020.695343	2020.744499
EPI_ISL_641435	2020-09-29	2020.744536	2020.744536	2020.744536
NODE_0000211	2020-09-23	2020.727609	2020.715818	2020.788251
EPI_ISL_1895411	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_683301	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000314	2020-09-18	2020.713952	2020.682021	2020.737463
EPI_ISL_683249	2020-10-21	2020.804645	2020.804645	2020.804645
EPI_ISL_619584	2020-10-12	2020.780055	2020.780055	2020.780055
EPI_ISL_625853	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_670721	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_620165	2020-10-05	2020.760929	2020.760929	2020.760929
EPI_ISL_669801	2020-11-02	2020.837432	2020.837432	2020.837432
NODE_0000328	2020-10-16	2020.790984	2020.736954	2020.790984
EPI_ISL_683282	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_683281	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000215	2020-09-18	2020.714097	2020.688696	2020.731912
EPI_ISL_641445	2020-10-02	2020.752732	2020.752732	2020.752732
NODE_0000216	2020-09-21	2020.723499	2020.687588	2020.744324
NODE_0000217	2020-10-19	2020.799180	2020.726997	2020.799180
EPI_ISL_618519	2020-10-19	2020.799180	2020.799180	2020.799180
EPI_ISL_683222	2020-10-22	2020.807377	2020.807377	2020.807377
NODE_0000218	2020-09-25	2020.734230	2020.688865	2020.762518
EPI_ISL_683303	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000220	2020-10-06	2020.764637	2020.703337	2020.800426
NODE_0000327	2020-11-03	2020.840164	2020.810426	2020.840164
EPI_ISL_683048	2020-11-03	2020.840164	2020.840164	2020.840164
EPI_ISL_683047	2020-11-03	2020.840164	2020.840164	2020.840164
NODE_0000325	2020-10-21	2020.804645	2020.761207	2020.804645
EPI_ISL_641401	2020-10-29	2020.826503	2020.826503	2020.826503
EPI_ISL_641407	2020-10-21	2020.804645	2020.804645	2020.804645
NODE_0000200	2020-09-07	2020.685710	2020.673074	2020.689874
NODE_0000267	2020-09-18	2020.714802	2020.684599	2020.768161
EPI_ISL_641403	2020-10-29	2020.826503	2020.826503	2020.826503
EPI_ISL_683279	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000223	2020-09-08	2020.685896	2020.663756	2020.693988
NODE_0000224	2020-09-08	2020.685896	2020.661540	2020.715096
NODE_0000225	2020-09-19	2020.716218	2020.688745	2020.742229
EPI_ISL_641439	2020-09-30	2020.747268	2020.747268	2020.747268
EPI_ISL_641500	2020-10-05	2020.760929	2020.760929	2020.760929
NODE_0000226	2020-09-08	2020.686084	2020.663027	2020.717985
NODE_0000303	2020-09-19	2020.716304	2020.686924	2020.728702
EPI_ISL_620176	2020-10-05	2020.760929	2020.760929	2020.760929
EPI_ISL_668803	2020-11-09	2020.856557	2020.856557	2020.856557
EPI_ISL_713455	2020-11-23	2020.894809	2020.894809	2020.894809
EPI_ISL_683317	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000311	2020-11-12	2020.863495	2020.834215	2020.875683
EPI_ISL_748503	2020-12-07	2020.933060	2020.933060	2020.933060
EPI_ISL_668743	2020-11-16	2020.875683	2020.875683	2020.875683
EPI_ISL_711400	2020-11-30	2020.913934	2020.913934	2020.913934
NODE_0000229	2020-09-19	2020.716393	2020.697233	2020.777725
NODE_0000230	2020-11-01	2020.834223	2020.637598	2020.850666
EPI_ISL_683021	2020-11-07	2020.851093	2020.851093	2020.851093
EPI_ISL_683022	2020-11-07	2020.851093	2020.851093	2020.851093
NODE_0000232	2020-09-22	2020.726624	2020.687308	2020.785519
EPI_ISL_683316	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_683020	2020-11-07	2020.851093	2020.851093	2020.851093
NODE_0000358	2020-09-11	2020.696233	2020.674074	2020.736671
EPI_ISL_670688	2020-10-26	2020.818306	2020.818306	2020.818306
NODE_0000236	2020-09-23	2020.726780	2020.682973	2020.782787
EPI_ISL_683326	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000237	2020-10-28	2020.823770	2020.734835	2020.823770
EPI_ISL_683200	2020-10-28	2020.823770	2020.823770	2020.823770
EPI_ISL_669758	2020-11-02	2020.837432	2020.837432	2020.837432
NODE_0000362	2020-09-15	2020.706623	2020.679202	2020.756564
NODE_0000367	2020-10-27	2020.819872	2020.752129	2020.840164
EPI_ISL_683044	2020-11-03	2020.840164	2020.840164	2020.840164
EPI_ISL_683043	2020-11-03	2020.840164	2020.840164	2020.840164
NODE_0000241	2020-09-19	2020.717208	2020.668397	2020.813682
EPI_ISL_683036	2020-11-07	2020.851093	2020.851093	2020.851093
NODE_0000242	2020-10-22	2020.807194	2020.758672	2020.816238
NODE_0000243	2020-10-26	2020.818306	2020.798223	2020.818306
EPI_ISL_683061	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_1870858	2020-10-26	2020.818306	2020.818306	2020.818306
NODE_0000244	2020-11-03	2020.840164	2020.814122	2020.840164
EPI_ISL_683045	2020-11-03	2020.840164	2020.840164	2020.840164
EPI_ISL_682356	2020-11-23	2020.894809	2020.894809	2020.894809
NODE_0000369	2020-09-18	2020.715721	2020.695094	2020.769585
EPI_ISL_683201	2020-10-28	2020.823770	2020.823770	2020.823770
EPI_ISL_683323	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_683138	2020-11-10	2020.859290	2020.859290	2020.859290
NODE_0000246	2020-09-22	2020.726497	2020.692520	2020.777216
EPI_ISL_683063	2020-11-02	2020.837432	2020.837432	2020.837432
NODE_0000247	2020-10-11	2020.777526	2020.684795	2020.782787
EPI_ISL_683322	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_683139	2020-11-10	2020.859290	2020.859290	2020.859290
NODE_0000248	2020-09-08	2020.685828	2020.662915	2020.696235
NODE_0000249	2020-09-08	2020.686282	2020.661499	2020.701277
NODE_0000250	2020-09-12	2020.696785	2020.689291	2020.703552
EPI_ISL_641489	2020-09-14	2020.703552	2020.703552	2020.703552
EPI_ISL_641449	2020-09-22	2020.725410	2020.725410	2020.725410
NODE_0000251	2020-09-08	2020.686327	2020.652411	2020.733770
NODE_0000284	2020-09-19	2020.716790	2020.620880	2020.821038
EPI_ISL_641415	2020-10-27	2020.821038	2020.821038	2020.821038
NODE_0000253	2020-09-22	2020.726716	2020.638926	2020.875683
EPI_ISL_1892914	2020-11-16	2020.875683	2020.875683	2020.875683
EPI_ISL_929286	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000287	2020-11-11	2020.861337	2020.838641	2020.894809
EPI_ISL_747739	2020-12-07	2020.933060	2020.933060	2020.933060
EPI_ISL_711404	2020-11-30	2020.913934	2020.913934	2020.913934
EPI_ISL_711399	2020-11-30	2020.913934	2020.913934	2020.913934
EPI_ISL_711397	2020-11-23	2020.894809	2020.894809	2020.894809
EPI_ISL_747741	2020-12-07	2020.933060	2020.933060	2020.933060
EPI_ISL_713444	2020-11-23	2020.894809	2020.894809	2020.894809
EPI_ISL_714388	2020-11-23	2020.894809	2020.894809	2020.894809
EPI_ISL_1065939	2020-11-23	2020.894809	2020.894809	2020.894809
NODE_0000295	2020-11-22	2020.893189	2020.870588	2020.913934
EPI_ISL_712436	2020-11-30	2020.913934	2020.913934	2020.913934
EPI_ISL_750507	2020-12-14	2020.952186	2020.952186	2020.952186
NODE_0000257	2020-09-08	2020.687185	2020.652885	2020.734879
NODE_0000352	2020-10-19	2020.799180	2020.727441	2020.799180
EPI_ISL_618672	2020-10-19	2020.799180	2020.799180	2020.799180
EPI_ISL_683181	2020-10-27	2020.821038	2020.821038	2020.821038
NODE_0000259	2020-09-11	2020.695580	2020.651672	2020.733842
NODE_0000260	2020-09-22	2020.726762	2020.689795	2020.743395
EPI_ISL_641440	2020-10-01	2020.750000	2020.750000	2020.750000
EPI_ISL_641438	2020-09-30	2020.747268	2020.747268	2020.747268
NODE_0000261	2020-09-11	2020.695383	2020.651541	2020.734030
NODE_0000262	2020-09-11	2020.695619	2020.677963	2020.787151
NODE_0000263	2020-09-15	2020.705914	2020.686628	2020.807377
EPI_ISL_683230	2020-10-22	2020.807377	2020.807377	2020.807377
NODE_0000264	2020-09-22	2020.726473	2020.668152	2020.840164
EPI_ISL_668742	2020-11-09	2020.856557	2020.856557	2020.856557
EPI_ISL_683059	2020-11-03	2020.840164	2020.840164	2020.840164
NODE_0000265	2020-09-15	2020.706640	2020.683700	2020.794449
NODE_0000266	2020-09-15	2020.705687	2020.692269	2020.799230
NODE_0000268	2020-10-19	2020.798279	2020.649596	2020.801913
EPI_ISL_683208	2020-10-20	2020.801913	2020.801913	2020.801913
EPI_ISL_683207	2020-10-20	2020.801913	2020.801913	2020.801913
NODE_0000271	2020-09-23	2020.727134	2020.666172	2020.856557
EPI_ISL_668752	2020-11-09	2020.856557	2020.856557	2020.856557
EPI_ISL_669785	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000272	2020-09-15	2020.706571	2020.699011	2020.807946
NODE_0000273	2020-09-23	2020.726812	2020.667865	2020.842896
EPI_ISL_683033	2020-11-04	2020.842896	2020.842896	2020.842896
EPI_ISL_683113	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000274	2020-09-22	2020.726459	2020.683079	2020.818306
EPI_ISL_670712	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_670743	2020-10-26	2020.818306	2020.818306	2020.818306
NODE_0000275	2020-09-11	2020.696297	2020.652727	2020.737411
NODE_0000279	2020-09-14	2020.704461	2020.651555	2020.748291
NODE_0000280	2020-09-23	2020.727284	2020.689991	2020.780055
EPI_ISL_619612	2020-10-12	2020.780055	2020.780055	2020.780055
EPI_ISL_714408	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000281	2020-09-18	2020.714755	2020.693084	2020.777075
EPI_ISL_683229	2020-10-22	2020.807377	2020.807377	2020.807377
NODE_0000283	2020-10-26	2020.818306	2020.737473	2020.818306
EPI_ISL_625858	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_683091	2020-10-30	2020.829235	2020.829235	2020.829235
NODE_0000285	2020-09-15	2020.705451	2020.689800	2020.801628
NODE_0000286	2020-09-18	2020.715525	2020.691229	2020.807377
EPI_ISL_641411	2020-10-22	2020.807377	2020.807377	2020.807377
NODE_0000288	2020-09-22	2020.725430	2020.711982	2020.844982
EPI_ISL_683111	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000356	2020-11-03	2020.840561	2020.810782	2020.855330
EPI_ISL_682561	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000290	2020-11-10	2020.859290	2020.838550	2020.859290
EPI_ISL_683159	2020-11-10	2020.859290	2020.859290	2020.859290
EPI_ISL_683160	2020-11-10	2020.859290	2020.859290	2020.859290
NODE_0000291	2020-09-15	2020.705970	2020.695813	2020.819249
NODE_0000292	2020-11-02	2020.837432	2020.766174	2020.837432
EPI_ISL_1871407	2020-11-02	2020.837432	2020.837432	2020.837432
EPI_ISL_670710	2020-11-02	2020.837432	2020.837432	2020.837432
NODE_0000293	2020-10-19	2020.798659	2020.682407	2020.829650
NODE_0000282	2020-10-30	2020.828254	2020.808966	2020.846058
EPI_ISL_683110	2020-11-06	2020.848361	2020.848361	2020.848361
NODE_0000296	2020-11-06	2020.848361	2020.829929	2020.848361
EPI_ISL_683108	2020-11-06	2020.848361	2020.848361	2020.848361
EPI_ISL_683109	2020-11-06	2020.848361	2020.848361	2020.848361
NODE_0000333	2020-10-30	2020.829539	2020.816933	2020.834592
EPI_ISL_668758	2020-11-16	2020.875683	2020.875683	2020.875683
EPI_ISL_683018	2020-11-05	2020.845628	2020.845628	2020.845628
EPI_ISL_682888	2020-11-16	2020.875683	2020.875683	2020.875683
EPI_ISL_683019	2020-11-05	2020.845628	2020.845628	2020.845628
NODE_0000298	2020-11-03	2020.839481	2020.820659	2020.843358
EPI_ISL_713460	2020-11-23	2020.894809	2020.894809	2020.894809
NODE_0000299	2020-11-05	2020.845628	2020.834504	2020.845628
EPI_ISL_683017	2020-11-05	2020.845628	2020.845628	2020.845628
EPI_ISL_682743	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000300	2020-09-08	2020.686776	2020.662567	2020.721364
NODE_0000301	2020-09-11	2020.695759	2020.651898	2020.750300
NODE_0000269	2020-10-29	2020.826641	2020.756369	2020.837432
