#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
EPI_ISL_577764	2020-08-17	2020.627049	2020.627049	2020.627049
EPI_ISL_577787	2020-08-25	2020.648907	2020.648907	2020.648907
EPI_ISL_577808	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0000044	2020-08-24	2020.647003	2020.603509	2020.670765
EPI_ISL_577799	2020-09-02	2020.670765	2020.670765	2020.670765
EPI_ISL_577801	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0000062	2020-10-09	2020.772427	2020.722200	2020.840164
EPI_ISL_722448	2020-11-03	2020.840164	2020.840164	2020.840164
EPI_ISL_722449	2020-11-03	2020.840164	2020.840164	2020.840164
EPI_ISL_722450	2020-11-03	2020.840164	2020.840164	2020.840164
NODE_0000064	2020-09-22	2020.725662	2020.699787	2020.728142
EPI_ISL_632439	--	--	--	--
EPI_ISL_722413	2020-10-01	2020.750000	2020.750000	2020.750000
EPI_ISL_632430	2020-09-23	2020.728142	2020.728142	2020.728142
EPI_ISL_632428	2020-09-23	2020.728142	2020.728142	2020.728142
EPI_ISL_632429	--	--	--	--
NODE_0000069	2020-10-04	2020.758300	2020.733068	2020.760929
EPI_ISL_722418	2020-10-21	2020.804645	2020.804645	2020.804645
EPI_ISL_632434	2020-10-05	2020.760929	2020.760929	2020.760929
NODE_0000264	2020-10-21	2020.804645	2020.757584	2020.804645
EPI_ISL_722416	2020-10-21	2020.804645	2020.804645	2020.804645
EPI_ISL_722414	2020-10-21	2020.804645	2020.804645	2020.804645
NODE_0000241	2020-08-05	2020.593255	2020.565412	2020.612216
EPI_ISL_577767	2020-08-17	2020.627049	2020.627049	2020.627049
NODE_0000266	2020-08-09	2020.604813	2020.581402	2020.617601
NODE_0000267	2020-08-24	2020.645891	2020.604984	2020.676230
EPI_ISL_577810	2020-09-04	2020.676230	2020.676230	2020.676230
NODE_0000271	2020-08-27	2020.655386	2020.622433	2020.700505
EPI_ISL_632455	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000048	2020-09-12	2020.699428	2020.665348	2020.728377
EPI_ISL_722446	2020-10-08	2020.769126	2020.769126	2020.769126
EPI_ISL_632492	2020-10-12	2020.780055	2020.780055	2020.780055
NODE_0000054	2020-10-14	2020.785519	2020.747094	2020.785519
EPI_ISL_632489	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_632490	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000274	2020-09-20	2020.719247	2020.686059	2020.738468
NODE_0000275	2020-09-28	2020.741803	2020.715176	2020.741803
EPI_ISL_632457	2020-09-28	2020.741803	2020.741803	2020.741803
EPI_ISL_632456	2020-09-28	2020.741803	2020.741803	2020.741803
NODE_0000276	2020-09-28	2020.741803	2020.714438	2020.741803
EPI_ISL_632458	2020-09-28	2020.741803	2020.741803	2020.741803
EPI_ISL_722440	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000277	2020-08-18	2020.629781	2020.602297	2020.629781
EPI_ISL_577772	2020-08-18	2020.629781	2020.629781	2020.629781
NODE_0000278	2020-08-18	2020.630490	2020.594414	2020.663695
NODE_0000280	2020-08-26	2020.652285	2020.628912	2020.751782
EPI_ISL_722439	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000281	2020-09-22	2020.725610	2020.628976	2020.764444
EPI_ISL_722437	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_632486	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000282	2020-08-25	2020.649713	2020.627200	2020.670677
NODE_0000283	2020-08-31	2020.664308	2020.642160	2020.727581
EPI_ISL_632488	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000059	2020-10-06	2020.763661	2020.720258	2020.763661
EPI_ISL_632484	2020-10-06	2020.763661	2020.763661	2020.763661
EPI_ISL_722420	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000287	2020-09-04	2020.676230	2020.647845	2020.676230
EPI_ISL_577809	2020-09-04	2020.676230	2020.676230	2020.676230
NODE_0000290	2020-09-12	2020.699137	2020.660379	2020.725142
EPI_ISL_632450	2020-09-22	2020.725410	2020.725410	2020.725410
NODE_0000292	2020-09-23	2020.728142	2020.697196	2020.728142
EPI_ISL_632453	2020-09-23	2020.728142	2020.728142	2020.728142
EPI_ISL_632454	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000291	2020-02-04	2020.093441	2020.042509	2020.167153
EPI_ISL_1861195	2020-11-30	2020.913934	2020.913934	2020.913934
EPI_ISL_5441521	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0000297	2020-10-04	2020.757873	2020.644442	2020.814501
EPI_ISL_804745	2020-11-27	2020.905738	2020.905738	2020.905738
EPI_ISL_1708748	2020-11-03	2020.840164	2020.840164	2020.840164
NODE_0000295	2020-07-08	2020.516462	2020.489739	2020.542481
NODE_0000296	2020-07-12	2020.528565	2020.492880	2020.554747
EPI_ISL_789921	2020-08-19	2020.632514	2020.632514	2020.632514
NODE_0000299	2020-07-22	2020.555129	2020.510454	2020.558743
EPI_ISL_784788	2020-11-18	2020.881148	2020.881148	2020.881148
EPI_ISL_5086662	2020-07-23	2020.558743	2020.558743	2020.558743
NODE_0000301	2020-07-12	2020.528001	2020.492131	2020.544594
NODE_0000304	2020-07-16	2020.540647	2020.492241	2020.565381
EPI_ISL_3410596	2020-12-15	2020.954918	2020.954918	2020.954918
EPI_ISL_5087225	2020-07-30	2020.577869	2020.577869	2020.577869
NODE_0000305	2020-07-12	2020.528276	2020.494387	2020.560122
EPI_ISL_5087287	2020-07-30	2020.577869	2020.577869	2020.577869
EPI_ISL_784818	2020-11-20	2020.886612	2020.886612	2020.886612
NODE_0000369	2020-07-09	2020.519438	2020.497173	2020.527602
EPI_ISL_517915	2020-07-21	2020.553279	2020.553279	2020.553279
EPI_ISL_570647	2020-08-01	2020.583333	2020.583333	2020.583333
NODE_0000376	2020-07-29	2020.574669	2020.510318	2020.597232
EPI_ISL_769879	2020-08-18	2020.629781	2020.629781	2020.629781
EPI_ISL_1324274	2020-09-19	2020.717213	2020.717213	2020.717213
NODE_0000272	2020-07-10	2020.522050	2020.509116	2020.535590
EPI_ISL_2290188	2020-12-15	2020.954918	2020.954918	2020.954918
NODE_0000273	2020-07-14	2020.532893	2020.514605	2020.538539
NODE_0000373	2020-08-27	2020.653066	2020.536054	2020.733283
EPI_ISL_765823	2020-12-07	2020.933060	2020.933060	2020.933060
EPI_ISL_935447	2020-11-18	2020.881148	2020.881148	2020.881148
NODE_0000284	2020-07-15	2020.536566	2020.516879	2020.541459
EPI_ISL_568675	2020-09-16	2020.709016	2020.709016	2020.709016
EPI_ISL_517951	2020-07-17	2020.542350	2020.542350	2020.542350
NODE_0000298	2020-02-19	2020.134241	2020.093724	2020.196293
EPI_ISL_804393	2020-03-26	2020.233607	2020.233607	2020.233607
EPI_ISL_460927	2020-04-14	2020.285519	2020.285519	2020.285519
EPI_ISL_460800	2020-04-08	2020.269126	2020.269126	2020.269126
EPI_ISL_523433	2020-05-03	2020.337432	2020.337432	2020.337432
EPI_ISL_460774	2020-04-22	2020.307377	2020.307377	2020.307377
EPI_ISL_461243	2020-04-14	2020.285519	2020.285519	2020.285519
NODE_0000330	2020-04-09	2020.271500	2020.200079	2020.360993
EPI_ISL_523183	2020-05-14	2020.367486	2020.367486	2020.367486
NODE_0000331	2020-04-30	2020.329595	2020.270430	2020.375836
EPI_ISL_460953	2020-05-18	2020.378415	2020.378415	2020.378415
NODE_0000332	2020-05-16	2020.371599	2020.328883	2020.389344
EPI_ISL_460990	2020-05-22	2020.389344	2020.389344	2020.389344
EPI_ISL_461246	2020-05-22	2020.389344	2020.389344	2020.389344
NODE_0000313	2020-02-28	2020.158823	2020.113300	2020.232232
NODE_0000335	2020-04-02	2020.251814	2020.180811	2020.316298
EPI_ISL_460993	2020-05-21	2020.386612	2020.386612	2020.386612
EPI_ISL_523467	2020-05-09	2020.353825	2020.353825	2020.353825
NODE_0000315	2020-03-12	2020.196284	2020.141443	2020.255252
NODE_0000317	2020-03-29	2020.243069	2020.148677	2020.328728
EPI_ISL_523177	2020-05-27	2020.403005	2020.403005	2020.403005
EPI_ISL_523258	2020-05-28	2020.405738	2020.405738	2020.405738
NODE_0000319	2020-03-26	2020.233955	2020.154726	2020.291112
EPI_ISL_461271	2020-04-25	2020.315574	2020.315574	2020.315574
EPI_ISL_636558	2020-06-15	2020.454918	2020.454918	2020.454918
NODE_0000300	2020-03-04	2020.174598	2020.133005	2020.226659
EPI_ISL_804407	2020-04-15	2020.288251	2020.288251	2020.288251
EPI_ISL_455115	2020-03-31	2020.247268	2020.247268	2020.247268
NODE_0000302	2020-04-06	2020.264726	2020.216628	2020.304645
EPI_ISL_461295	2020-04-21	2020.304645	2020.304645	2020.304645
NODE_0000303	2020-05-03	2020.337432	2020.305269	2020.337432
EPI_ISL_461373	2020-05-03	2020.337432	2020.337432	2020.337432
EPI_ISL_461381	2020-05-06	2020.345628	2020.345628	2020.345628
NODE_0000306	2020-06-30	2020.496671	2020.314599	2020.542350
EPI_ISL_722806	2020-07-17	2020.542350	2020.542350	2020.542350
EPI_ISL_722808	2020-07-19	2020.547814	2020.547814	2020.547814
NODE_0000307	2020-06-27	2020.488360	2020.401479	2020.490437
EPI_ISL_577910	2020-08-10	2020.607923	2020.607923	2020.607923
EPI_ISL_523598	2020-06-28	2020.490437	2020.490437	2020.490437
EPI_ISL_523632	2020-06-28	2020.490437	2020.490437	2020.490437
NODE_0000312	2020-06-30	2020.496190	2020.469842	2020.506831
EPI_ISL_523646	2020-07-04	2020.506831	2020.506831	2020.506831
EPI_ISL_577953	2020-09-01	2020.668033	2020.668033	2020.668033
NODE_0000326	2020-06-30	2020.495902	2020.455729	2020.495902
EPI_ISL_523597	2020-06-30	2020.495902	2020.495902	2020.495902
NODE_0000314	2020-08-07	2020.599727	2020.558643	2020.599727
EPI_ISL_632543	2020-08-07	2020.599727	2020.599727	2020.599727
NODE_0000328	2020-08-27	2020.653402	2020.564515	2020.654372
EPI_ISL_577892	2020-08-27	2020.654372	2020.654372	2020.654372
EPI_ISL_632654	2020-10-06	2020.763661	2020.763661	2020.763661
NODE_0000316	2020-07-10	2020.523244	2020.504627	2020.563785
EPI_ISL_523724	2020-08-02	2020.586066	2020.586066	2020.586066
EPI_ISL_523778	2020-08-12	2020.613388	2020.613388	2020.613388
EPI_ISL_523719	2020-08-02	2020.586066	2020.586066	2020.586066
EPI_ISL_523808	2020-08-16	2020.624317	2020.624317	2020.624317
EPI_ISL_523698	2020-08-01	2020.583333	2020.583333	2020.583333
NODE_0000324	2020-07-23	2020.559637	2020.521067	2020.591628
EPI_ISL_523758	2020-08-10	2020.607923	2020.607923	2020.607923
EPI_ISL_523800	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0000318	2020-07-28	2020.573516	2020.549108	2020.585032
EPI_ISL_763140	2020-08-04	2020.591530	2020.591530	2020.591530
NODE_0000333	2020-08-02	2020.585900	2020.569228	2020.586066
EPI_ISL_523709	2020-08-02	2020.586066	2020.586066	2020.586066
EPI_ISL_723292	2020-11-17	2020.878415	2020.878415	2020.878415
NODE_0000340	2020-03-09	2020.186692	2020.137529	2020.260622
NODE_0000341	2020-04-04	2020.258468	2020.196164	2020.325892
EPI_ISL_523098	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523099	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000342	2020-03-25	2020.230714	2020.182593	2020.296757
EPI_ISL_523119	2020-06-03	2020.422131	2020.422131	2020.422131
NODE_0000349	2020-04-30	2020.328812	2020.270352	2020.376480
EPI_ISL_523112	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523108	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000338	2020-05-30	2020.411202	2020.358259	2020.411202
EPI_ISL_523110	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523109	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000344	2020-05-26	2020.398953	2020.281158	2020.452186
EPI_ISL_523074	2020-07-12	2020.528689	2020.528689	2020.528689
EPI_ISL_523017	2020-06-14	2020.452186	2020.452186	2020.452186
EPI_ISL_523019	2020-06-14	2020.452186	2020.452186	2020.452186
EPI_ISL_523018	2020-06-14	2020.452186	2020.452186	2020.452186
EPI_ISL_523020	2020-06-14	2020.452186	2020.452186	2020.452186
NODE_0000352	2020-04-10	2020.273395	2020.219581	2020.327972
NODE_0000353	2020-04-21	2020.305032	2020.257233	2020.363103
EPI_ISL_523104	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000354	2020-05-05	2020.343403	2020.298394	2020.380248
EPI_ISL_523100	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523106	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523101	2020-05-30	2020.411202	2020.411202	2020.411202
EPI_ISL_523103	2020-05-30	2020.411202	2020.411202	2020.411202
NODE_0000357	2020-06-29	2020.494180	2020.478622	2020.498697
EPI_ISL_523035	2020-07-02	2020.501366	2020.501366	2020.501366
NODE_0000345	2020-06-30	2020.496499	2020.491109	2020.501366
EPI_ISL_523082	2020-07-14	2020.534153	2020.534153	2020.534153
EPI_ISL_523036	2020-07-02	2020.501366	2020.501366	2020.501366
NODE_0000360	2020-07-15	2020.537172	2020.512573	2020.559752
EPI_ISL_523087	2020-07-29	2020.575137	2020.575137	2020.575137
NODE_0000361	2020-07-29	2020.575137	2020.558618	2020.575137
EPI_ISL_523086	2020-07-29	2020.575137	2020.575137	2020.575137
EPI_ISL_577783	2020-08-24	2020.646175	2020.646175	2020.646175
NODE_0000367	2020-08-15	2020.622322	2020.586912	2020.651501
EPI_ISL_577802	2020-09-02	2020.670765	2020.670765	2020.670765
EPI_ISL_577803	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0000350	2020-07-29	2020.575137	2020.562263	2020.600664
EPI_ISL_577784	2020-08-24	2020.646175	2020.646175	2020.646175
NODE_0000351	2020-08-03	2020.587769	2020.577053	2020.608361
EPI_ISL_577791	2020-08-27	2020.654372	2020.654372	2020.654372
NODE_0000355	2020-08-12	2020.613388	2020.591851	2020.613388
EPI_ISL_577786	2020-08-24	2020.646175	2020.646175	2020.646175
EPI_ISL_577755	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0000382	2020-03-15	2020.204845	2020.158245	2020.230874
EPI_ISL_3098674	2020-07-12	2020.528689	2020.528689	2020.528689
EPI_ISL_422732	2020-03-25	2020.230874	2020.230874	2020.230874
EPI_ISL_789755	2020-09-04	2020.676230	2020.676230	2020.676230
EPI_ISL_677117	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0000399	2020-04-30	2020.328921	2020.230114	2020.536885
EPI_ISL_547616	2020-07-15	2020.536885	2020.536885	2020.536885
EPI_ISL_723514	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0000412	2020-07-07	2020.515368	2020.460044	2020.519976
EPI_ISL_1500720	2020-11-03	2020.840164	2020.840164	2020.840164
EPI_ISL_3637502	2020-12-11	2020.943989	2020.943989	2020.943989
EPI_ISL_5085405	2020-07-26	2020.566940	2020.566940	2020.566940
EPI_ISL_937115	2020-10-06	2020.763661	2020.763661	2020.763661
NODE_0000421	2020-07-04	2020.507573	2020.328823	2020.531389
EPI_ISL_653398	2020-07-14	2020.534153	2020.534153	2020.534153
EPI_ISL_769909	2020-07-16	2020.539617	2020.539617	2020.539617
NODE_0000423	2020-07-22	2020.555815	2020.531635	2020.558546
EPI_ISL_1113044	2020-07-28	2020.572404	2020.572404	2020.572404
EPI_ISL_2426675	2020-07-23	2020.558743	2020.558743	2020.558743
NODE_0000418	2020-07-13	2020.531511	2020.507793	2020.597558
EPI_ISL_5868942	2020-10-21	2020.804645	2020.804645	2020.804645
NODE_0000419	2020-08-24	2020.647004	2020.598679	2020.670765
EPI_ISL_667335	2020-09-02	2020.670765	2020.670765	2020.670765
EPI_ISL_1170985	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000387	2020-07-09	2020.521016	2020.490954	2020.541658
EPI_ISL_1202068	2020-09-17	2020.711749	2020.711749	2020.711749
NODE_0000388	2020-07-09	2020.521804	2020.497075	2020.550260
EPI_ISL_787039	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_653447	2020-07-20	2020.550546	2020.550546	2020.550546
NODE_0000426	2020-07-09	2020.521715	2020.466269	2020.547649
EPI_ISL_2223916	2020-07-22	2020.556011	2020.556011	2020.556011
NODE_0000427	2020-08-24	2020.646943	2020.569899	2020.685094
NODE_0000428	2020-09-22	2020.724682	2020.655344	2020.786450
EPI_ISL_751751	2020-12-04	2020.924863	2020.924863	2020.924863
EPI_ISL_2497043	2020-11-10	2020.859290	2020.859290	2020.859290
NODE_0000430	2020-09-14	2020.702515	2020.641362	2020.760955
EPI_ISL_936725	2020-12-23	2020.976776	2020.976776	2020.976776
EPI_ISL_3274326	2020-10-31	2020.831967	2020.831967	2020.831967
NODE_0000431	2020-10-22	2020.806195	2020.717779	2020.893021
NODE_0000433	2020-11-17	2020.878561	2020.807763	2020.897541
EPI_ISL_1527631	2020-11-24	2020.897541	2020.897541	2020.897541
EPI_ISL_1527632	2020-11-24	2020.897541	2020.897541	2020.897541
NODE_0000339	2020-11-24	2020.897541	2020.784143	2020.897541
EPI_ISL_1527633	2020-11-24	2020.897541	2020.897541	2020.897541
EPI_ISL_1527630	2020-11-24	2020.897541	2020.897541	2020.897541
NODE_0000343	2020-03-24	2020.228445	2020.171014	2020.408215
NODE_0000391	2020-07-11	2020.524720	2020.487400	2020.555505
EPI_ISL_2223172	2020-08-05	2020.594262	2020.594262	2020.594262
EPI_ISL_6266657	2020-08-17	2020.627049	2020.627049	2020.627049
NODE_0000393	2020-07-30	2020.578945	2020.520789	2020.660954
EPI_ISL_1225268	2020-10-26	2020.818306	2020.818306	2020.818306
EPI_ISL_4750185	2020-10-19	2020.799180	2020.799180	2020.799180
NODE_0000362	2020-05-22	2020.389931	2020.322214	2020.411890
NODE_0000363	2020-07-08	2020.516523	2020.486826	2020.546609
NODE_0000364	2020-07-11	2020.525650	2020.492919	2020.548478
EPI_ISL_2217302	2020-12-04	2020.924863	2020.924863	2020.924863
EPI_ISL_1140087	2020-07-22	2020.556011	2020.556011	2020.556011
NODE_0000365	2020-07-27	2020.569967	2020.521421	2020.608446
NODE_0000366	2020-07-30	2020.578171	2020.541031	2020.656137
EPI_ISL_786943	2020-10-23	2020.810109	2020.810109	2020.810109
NODE_0000436	2020-09-16	2020.707781	2020.663092	2020.726654
EPI_ISL_2193539	2020-09-23	2020.728142	2020.728142	2020.728142
EPI_ISL_2193675	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000368	2020-07-30	2020.577513	2020.541735	2020.638586
EPI_ISL_801969	2020-09-01	2020.668033	2020.668033	2020.668033
NODE_0000410	2020-08-27	2020.654594	2020.569524	2020.692175
EPI_ISL_787665	2020-10-05	2020.760929	2020.760929	2020.760929
EPI_ISL_786471	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_787692	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0000370	2020-05-27	2020.402415	2020.367382	2020.415057
NODE_0000371	2020-05-31	2020.413062	2020.392088	2020.418504
NODE_0000372	2020-06-03	2020.422131	2020.403994	2020.422131
EPI_ISL_523176	2020-06-03	2020.422131	2020.422131	2020.422131
EPI_ISL_5087029	2020-07-23	2020.558743	2020.558743	2020.558743
NODE_0000374	2020-07-31	2020.579289	2020.476161	2020.646282
EPI_ISL_2193676	2020-09-23	2020.728142	2020.728142	2020.728142
EPI_ISL_2193671	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000375	2020-07-08	2020.516420	2020.491151	2020.540121
NODE_0000377	2020-07-12	2020.528808	2020.511655	2020.545082
EPI_ISL_583477	2020-07-18	2020.545082	2020.545082	2020.545082
EPI_ISL_2193493	2020-09-23	2020.728142	2020.728142	2020.728142
NODE_0000378	2020-07-11	2020.525590	2020.496049	2020.544821
EPI_ISL_1315603	2020-11-09	2020.856557	2020.856557	2020.856557
NODE_0000404	2020-07-21	2020.552100	2020.532589	2020.560615
EPI_ISL_789723	2020-09-03	2020.673497	2020.673497	2020.673497
EPI_ISL_751788	2020-11-23	2020.894809	2020.894809	2020.894809
NODE_0000406	2020-07-25	2020.564012	2020.549980	2020.566940
EPI_ISL_785732	2020-10-27	2020.821038	2020.821038	2020.821038
EPI_ISL_5085381	2020-07-26	2020.566940	2020.566940	2020.566940
NODE_0000408	2020-08-27	2020.653208	2020.608754	2020.731636
EPI_ISL_786717	2020-10-20	2020.801913	2020.801913	2020.801913
EPI_ISL_787472	2020-10-01	2020.750000	2020.750000	2020.750000
NODE_0000437	2020-04-02	2020.253687	2020.190076	2020.358925
NODE_0000438	2020-09-12	2020.698650	2020.667631	2020.739233
EPI_ISL_925325	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925318	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_2834697	2020-09-28	2020.741803	2020.741803	2020.741803
EPI_ISL_925357	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_925326	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925330	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925332	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925321	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000464	2020-10-16	2020.790984	2020.739783	2020.790984
EPI_ISL_925317	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925329	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000472	2020-09-25	2020.733633	2020.706021	2020.768844
EPI_ISL_925355	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925323	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000474	2020-10-13	2020.782787	2020.753036	2020.782787
EPI_ISL_925342	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925353	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000400	2020-09-19	2020.717204	2020.660749	2020.751201
NODE_0000401	2020-09-24	2020.732019	2020.681062	2020.774626
NODE_0000402	2020-10-01	2020.749539	2020.714961	2020.779569
NODE_0000403	2020-10-13	2020.782787	2020.749975	2020.782787
EPI_ISL_925341	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925343	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000405	2020-10-13	2020.782787	2020.749974	2020.782787
EPI_ISL_925337	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925344	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000407	2020-10-01	2020.749578	2020.709356	2020.779569
NODE_0000409	2020-10-14	2020.785519	2020.751507	2020.785519
EPI_ISL_925334	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_925359	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000411	2020-10-13	2020.782787	2020.750382	2020.782787
EPI_ISL_925336	2020-10-13	2020.782787	2020.782787	2020.782787
EPI_ISL_925314	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000413	2020-09-20	2020.719538	2020.659272	2020.763261
NODE_0000414	2020-09-26	2020.735407	2020.681453	2020.784960
NODE_0000415	2020-10-05	2020.759798	2020.720022	2020.787519
NODE_0000416	2020-10-16	2020.790984	2020.757940	2020.790984
EPI_ISL_925312	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925340	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000417	2020-10-16	2020.790984	2020.757939	2020.790984
EPI_ISL_925333	2020-10-16	2020.790984	2020.790984	2020.790984
EPI_ISL_925331	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000420	2020-10-05	2020.760642	2020.721480	2020.787654
NODE_0000422	2020-10-18	2020.796448	2020.759637	2020.796448
EPI_ISL_925311	2020-10-18	2020.796448	2020.796448	2020.796448
EPI_ISL_925313	2020-10-18	2020.796448	2020.796448	2020.796448
NODE_0000424	2020-10-16	2020.790984	2020.758503	2020.790984
EPI_ISL_925310	2020-10-17	2020.793716	2020.793716	2020.793716
EPI_ISL_925328	2020-10-16	2020.790984	2020.790984	2020.790984
NODE_0000425	2020-09-26	2020.735580	2020.686449	2020.776564
NODE_0000429	2020-10-05	2020.759972	2020.724470	2020.785034
NODE_0000432	2020-10-15	2020.788251	2020.756414	2020.788251
EPI_ISL_925320	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925319	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000434	2020-10-15	2020.788251	2020.756412	2020.788251
EPI_ISL_925316	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_925309	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000435	2020-10-02	2020.753342	2020.716669	2020.782301
NODE_0000439	2020-10-14	2020.785519	2020.755332	2020.785519
EPI_ISL_925315	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_925347	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000440	2020-10-14	2020.785519	2020.755332	2020.785519
EPI_ISL_925338	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_925360	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000475	2020-06-28	2020.490570	2020.317974	2020.555753
NODE_0000476	2020-07-21	2020.553742	2020.516587	2020.583249
EPI_ISL_2896203	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000477	2020-07-30	2020.577448	2020.551227	2020.605470
EPI_ISL_2896209	2020-08-14	2020.618852	2020.618852	2020.618852
NODE_0000444	2020-08-08	2020.602999	2020.574318	2020.618852
EPI_ISL_2896210	2020-08-14	2020.618852	2020.618852	2020.618852
NODE_0000445	2020-08-21	2020.637978	2020.601363	2020.637978
EPI_ISL_2834938	2020-08-21	2020.637978	2020.637978	2020.637978
EPI_ISL_2834937	2020-08-21	2020.637978	2020.637978	2020.637978
NODE_0000481	2020-07-23	2020.558222	2020.536013	2020.593533
EPI_ISL_2896205	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000482	2020-08-03	2020.588744	2020.570192	2020.595616
EPI_ISL_2896204	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000448	2020-08-05	2020.594514	2020.579960	2020.603177
EPI_ISL_2896208	2020-08-14	2020.618852	2020.618852	2020.618852
NODE_0000449	2020-08-10	2020.607923	2020.592328	2020.607923
EPI_ISL_2896207	2020-08-14	2020.618852	2020.618852	2020.618852
EPI_ISL_2896206	2020-08-10	2020.607923	2020.607923	2020.607923
NODE_0000485	2020-07-08	2020.518955	2020.480291	2020.627102
NODE_0000486	2020-10-28	2020.823770	2020.770415	2020.823770
EPI_ISL_2834701	2020-10-28	2020.823770	2020.823770	2020.823770
EPI_ISL_2834702	2020-10-28	2020.823770	2020.823770	2020.823770
NODE_0000487	2020-08-27	2020.653772	2020.588720	2020.701463
EPI_ISL_2834700	2020-10-02	2020.752732	2020.752732	2020.752732
EPI_ISL_1014954	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014968	2020-10-14	2020.785519	2020.785519	2020.785519
EPI_ISL_1014953	2020-10-15	2020.788251	2020.788251	2020.788251
NODE_0000501	2020-09-22	2020.725389	2020.676345	2020.778367
EPI_ISL_1014956	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014961	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000508	2020-10-04	2020.757861	2020.711041	2020.782787
EPI_ISL_1014965	2020-10-15	2020.788251	2020.788251	2020.788251
EPI_ISL_1014980	2020-10-13	2020.782787	2020.782787	2020.782787
NODE_0000441	2020-08-31	2020.665672	2020.609186	2020.709933
